epoch,contraction,rho_inband,var_inband,n_inband,rho_probe,var_probe,within_probe,margin_probe,offclass_weight,frac_blended,n_vote,top1_top2_margin,median_top1_top2_margin,vote_entropy,effective_support,median_effective_support,max_vote_weight,n_surviving_votes,frac_low_margin,frac_high_entropy,frac_margin_recoverable,frac_margin_borderline,frac_margin_forced,frac_blend_top1_correct,chimera_onset,blend_onset,mean_v_eff,floor_delta_ema,sim_floor_active,occupied,alloc,merged,dropped,merge_rate,acc
10,0.3103,0.26354721188545227,0.003863166494382675,128,0.269703209400177,0.0044530159793794155,0.3937946557998657,0.12409147620201111,0.17599785327911377,0.2857142984867096,112,0.051129937171936035,0.03400838375091553,1.0052629709243774,3.5845835208892822,2.9973461627960205,0.5858296751976013,4.1964287757873535,0.6160714030265808,0.7678571343421936,0.7410714030265808,0.0803571417927742,0.1785714328289032,0.4375,False,True,0.7237999439239502,0.44016618762853615,0.29016618762853613,161,4,124,0,0.9688,0.8281
11,0.3414,0.2699994742870331,0.003826370322427941,128,0.2796791195869446,0.0044663227163255215,0.3939126133918762,0.11423352360725403,0.18008266389369965,0.3125,112,0.04507146403193474,0.02940469980239868,1.0652204751968384,3.791734457015991,2.963404655456543,0.5603450536727905,4.4285712242126465,0.6607142686843872,0.8035714030265808,0.7321428656578064,0.0714285746216774,0.1964285671710968,0.4857142857142857,False,True,0.7289507389068604,0.4441836407879848,0.29418364078798476,169,8,120,0,0.9375,0.7969
12,0.3724,0.28837263584136963,0.0042762299932377346,128,0.2865588068962097,0.004345806315541267,0.3949914276599884,0.10843265056610107,0.17823883891105652,0.29203540086746216,113,0.04624125733971596,0.030131012201309204,1.0103747844696045,3.628488540649414,2.6810903549194336,0.5806326866149902,4.22123908996582,0.6548672318458557,0.7964601516723633,0.7256637215614319,0.06194690242409706,0.21238937973976135,0.45454545454545453,False,True,0.7341592311859131,0.4494084296613805,0.2994084296613805,174,5,123,0,0.9609,0.8125
13,0.4034,0.29249340295791626,0.00467533234774109,128,0.29489320516586304,0.0052565583027899265,0.3952339291572571,0.10034070909023285,0.20734204351902008,0.3482142984867096,112,0.0451849102973938,0.030726253986358643,1.0410791635513306,3.72575044631958,2.932243585586548,0.5710176229476929,4.3214287757873535,0.6785714030265808,0.7857142686843872,0.6607142686843872,0.0803571417927742,0.2589285671710968,0.46153846153846156,False,True,0.7414798736572266,0.4542678515306001,0.3042678515306001,184,10,118,0,0.9219,0.7891
14,0.4345,0.30247944593429565,0.00507552918864107,128,0.30445730686187744,0.006293675862252712,0.3976925015449524,0.09323520213365555,0.23546820878982544,0.38738739490509033,111,0.04369569942355156,0.028235644102096558,1.113584280014038,4.01326322555542,3.3285696506500244,0.5484979152679443,4.675675868988037,0.7477477192878723,0.792792797088623,0.630630612373352,0.07207207381725311,0.29729729890823364,0.3953488372093023,False,True,0.7417619824409485,0.4605480659178691,0.3105480659178691,191,7,121,0,0.9453,0.7891
15,0.4655,0.3157496750354767,0.005373784219755429,128,0.3154606223106384,0.0065158214420080185,0.4061916768550873,0.09073103964328766,0.23149646818637848,0.44144144654273987,111,0.040387704968452454,0.027564197778701782,1.1645768880844116,4.199368000030518,3.5674474239349365,0.5254877209663391,4.873873710632324,0.7747747898101807,0.837837815284729,0.6126126050949097,0.09009008854627609,0.29729729890823364,0.5306122448979592,False,True,0.7490348815917969,0.4665041650687275,0.31650416506872747,204,13,115,0,0.8984,0.8359
16,0.4966,0.3261607885360718,0.005748425953115088,128,0.3181796073913574,0.006554009858518839,0.40658754110336304,0.08840792626142502,0.22974616289138794,0.4144144058227539,111,0.03813086077570915,0.026312261819839478,1.1753009557724,4.298795223236084,3.5610978603363037,0.5238084197044373,4.990991115570068,0.7657657861709595,0.837837815284729,0.6036036014556885,0.11711711436510086,0.27927929162979126,0.5217391304347826,False,True,0.7459088563919067,0.4740293936748461,0.32402939367484607,208,4,124,0,0.9688,0.8281
17,0.5276,0.3352208733558655,0.005561654992273901,128,0.34649553894996643,0.006756380200386047,0.40897512435913086,0.06247958168387413,0.314370334148407,0.5277777910232544,108,0.038383129984140396,0.02507653832435608,1.3656061887741089,5.173830986022949,3.7883403301239014,0.46802812814712524,6.120370388031006,0.7777777910232544,0.8981481194496155,0.5092592835426331,0.12962962687015533,0.3611111044883728,0.45614035087719296,False,True,0.7624579668045044,0.4791973874109229,0.32919738741092286,233,25,103,0,0.8047,0.75
18,0.5586,0.3493703007698059,0.006086728422612708,128,0.35074371099472046,0.006811358965933323,0.4115769863128662,0.06083327531814575,0.3105272352695465,0.5046728849411011,107,0.03905900567770004,0.026023119688034058,1.328062653541565,5.006113052368164,3.721924304962158,0.47965899109840393,5.90654182434082,0.7476635575294495,0.8878504633903503,0.5233644843101501,0.10280373692512512,0.37383177876472473,0.42592592592592593,False,True,0.7497274875640869,0.48856816695367455,0.33856816695367453,235,2,126,0,0.9844,0.7344
19,0.5897,0.35498014092445374,0.006287330674132896,128,0.3598227798938751,0.006923019886016846,0.416827917098999,0.0570051483809948,0.3241669833660126,0.5648148059844971,108,0.036627739667892456,0.024442672729492188,1.3628758192062378,5.086114883422852,3.985468626022339,0.4660709500312805,5.990740776062012,0.7777777910232544,0.8981481194496155,0.49074074625968933,0.10185185074806213,0.40740740299224854,0.45901639344262296,False,True,0.7549450397491455,0.49610930090756855,0.34610930090756853,244,9,119,0,0.9297,0.7422
20,0.6207,0.36598068475723267,0.006608960404204112,128,0.36689338088035583,0.006979970261454582,0.41491496562957764,0.0480215884745121,0.345163494348526,0.6018518805503845,108,0.03587915375828743,0.025204598903656006,1.3206535577774048,4.894608020782471,3.8039627075195312,0.47521117329597473,5.69444465637207,0.7962962985038757,0.8796296119689941,0.48148149251937866,0.09259258955717087,0.42592594027519226,0.47692307692307695,False,True,0.757864773273468,0.503604102780923,0.353604102780923,252,8,120,0,0.9375,0.7188
21,0.6517,0.37493616342544556,0.006237934925021449,128,0.37526822090148926,0.006525538861751556,0.4135500192642212,0.03828180208802223,0.34369808435440063,0.5648148059844971,108,0.034983694553375244,0.025614291429519653,1.3763338327407837,5.264511585235596,4.012950420379639,0.46650031208992004,6.148148059844971,0.7592592835426331,0.8888888955116272,0.5,0.0555555559694767,0.4444444477558136,0.4098360655737705,False,True,0.7667097449302673,0.50893845139489,0.35893845139489,265,13,115,0,0.8984,0.7188
22,0.6828,0.3820670247077942,0.006780153406591438,128,0.3812735676765442,0.006765585392713547,0.41488128900527954,0.03360771760344505,0.35739046335220337,0.5794392228126526,107,0.036464493721723557,0.025614291429519653,1.3561545610427856,5.219193935394287,4.501768589019775,0.4761498272418976,6.102803707122803,0.7570093274116516,0.8504672646522522,0.4859813153743744,0.06542056053876877,0.44859811663627625,0.4032258064516129,False,True,0.7616944313049316,0.515597450541366,0.36559745054136594,269,4,124,0,0.9688,0.6797
23,0.7138,0.3922468423843384,0.007575723956151137,128,0.39308807253837585,0.007059670519083738,0.41490909457206726,0.021821007132530212,0.4120129942893982,0.6226415038108826,106,0.035080913454294205,0.024193018674850464,1.3879221677780151,5.59684419631958,4.019423484802246,0.4738973081111908,6.603773593902588,0.7641509175300598,0.8396226167678833,0.4245283007621765,0.056603774428367615,0.5188679099082947,0.36363636363636365,False,True,0.7704346179962158,0.5198636303605815,0.36986363036058145,283,14,114,0,0.8906,0.6328
24,0.7448,0.4006827771663666,0.007864432854609582,128,0.3993114233016968,0.007097816560417414,0.4181091785430908,0.018797729164361954,0.43410488963127136,0.650943398475647,106,0.032872289419174194,0.021460354328155518,1.3757691383361816,5.43501615524292,3.786708116531372,0.46915221214294434,6.424528121948242,0.801886796951294,0.8867924809455872,0.4245283007621765,0.056603774428367615,0.5188679099082947,0.36231884057971014,False,True,0.7680754661560059,0.5256923899288934,0.3756923899288934,290,7,121,0,0.9453,0.6094
25,0.7759,0.40835118293762207,0.008063654845898327,128,0.41546201705932617,0.007360588293522596,0.4248417019844055,0.009379660710692406,0.4636881351470947,0.7037037014961243,108,0.03302683308720589,0.018716871738433838,1.4379041194915771,5.958312511444092,3.9665465354919434,0.4623512923717499,7.05555534362793,0.7314814925193787,0.8796296119689941,0.34259259700775146,0.12037037312984467,0.5370370149612427,0.3684210526315789,False,True,0.7837772965431213,0.5284063993605341,0.3784063993605341,317,27,101,0,0.7891,0.5938
26,0.8069,0.4239957332611084,0.008171240646277056,128,0.41975006461143494,0.007784707937389612,0.4253523647785187,0.005602254532277584,0.49987921118736267,0.7452830076217651,106,0.03426162526011467,0.02039739489555359,1.4113727807998657,5.90186071395874,4.153341293334961,0.47592678666114807,6.9528303146362305,0.7169811129570007,0.849056601524353,0.30188679695129395,0.14150942862033844,0.5566037893295288,0.3924050632911392,False,True,0.7702784538269043,0.5353284935992091,0.38532849359920907,322,5,123,0,0.9609,0.5625
27,0.8379,0.4376105070114136,0.007509398169517567,128,0.4303954243659973,0.007769323885440826,0.42837488651275635,-0.0020205345936119556,0.5517809391021729,0.7818182110786438,110,0.03305377438664436,0.022665560245513916,1.4213453531265259,6.165492534637451,4.2908477783203125,0.4717441499233246,7.190908908843994,0.7363636493682861,0.8545454740524292,0.2545454502105713,0.1090909093618393,0.6363636255264282,0.3488372093023256,False,True,0.7847692966461182,0.5396967763460692,0.38969677634606914,341,19,109,0,0.8516,0.5391
28,0.869,0.44532835483551025,0.007457351060665474,128,0.43922168016433716,0.007346143014729023,0.43374112248420715,-0.0054805707186460495,0.5933342576026917,0.8440366983413696,109,0.030952274799346924,0.022500962018966675,1.5748831033706665,7.172151565551758,4.836270332336426,0.42653805017471313,8.35779857635498,0.7798165082931519,0.8990825414657593,0.1834862381219864,0.1376146823167801,0.6788991093635559,0.3804347826086957,False,True,0.780264139175415,0.5449340732178404,0.39493407321784035,356,15,113,0,0.8828,0.5
29,0.9,0.4555395841598511,0.0069074033317377825,128,0.45311105251312256,0.006666317116469145,0.4298340678215027,-0.02327694185078144,0.6563365459442139,0.8971962332725525,107,0.03085857443511486,0.022654861211776733,1.6713011264801025,7.711682319641113,5.511162757873535,0.402517169713974,8.925233840942383,0.7757009267807007,0.9065420627593994,0.13084112107753754,0.13084112107753754,0.7383177280426025,0.2708333333333333,False,True,0.7897505760192871,0.5491036764932853,0.39910367649328526,377,21,107,0,0.8359,0.375
