arm,epoch,event_class,record_tag,record_seq,outcome,pre_sim,payload_cos_incumbent,effective_vigilance,incumbent_slot,incumbent_hit_counts,incumbent_last_write_seq,incumbent_n_records,owner_slot,injected_label
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,128,absorbed,1.0,1.0,0.674084,0,1,0,1,0,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,129,absorbed,1.0,1.0,0.658615,1,1,1,1,1,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,130,absorbed,1.0,1.0,0.644543,2,1,2,1,2,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,131,absorbed,1.0,1.0,0.682463,3,1,3,1,3,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,132,absorbed,1.0,1.0,0.716797,4,1,4,1,4,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,133,absorbed,1.0,1.0,0.661685,5,1,5,1,5,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,134,absorbed,1.0,1.0,0.650933,6,1,6,1,6,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,135,absorbed,1.0,1.0,0.649803,7,1,7,1,7,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,136,absorbed,1.0,1.0,0.69297,8,1,8,1,8,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,137,absorbed,1.0,1.0,0.732763,9,1,9,1,9,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,138,absorbed,1.0,1.0,0.689822,10,1,10,1,10,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,139,absorbed,1.0,1.0,0.683267,11,1,11,1,11,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,140,absorbed,1.0,1.0,0.715114,12,1,12,1,12,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,141,absorbed,1.0,1.0,0.659289,13,1,13,1,13,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,142,absorbed,1.0,1.0,0.680434,14,1,14,1,14,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,143,absorbed,1.0,1.0,0.678715,15,1,15,1,15,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,144,absorbed,1.0,1.0,0.652427,16,1,16,1,16,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,145,absorbed,1.0,1.0,0.733083,17,1,17,1,17,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,146,absorbed,1.0,1.0,0.663645,18,1,18,1,18,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,147,absorbed,1.0,1.0,0.6844,19,1,19,1,19,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,148,absorbed,1.0,1.0,0.685019,20,1,20,1,20,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,149,absorbed,1.0,1.0,0.669517,21,1,21,1,21,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,150,absorbed,1.0,1.0,0.658729,22,1,22,1,22,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,151,absorbed,1.0,1.0,0.657074,23,1,23,1,23,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,152,absorbed,1.0,1.0,0.667737,24,1,24,1,24,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,153,absorbed,1.0,1.0,0.699089,25,1,25,1,25,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,154,absorbed,1.0,1.0,0.649109,26,1,26,1,26,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,155,absorbed,1.0,1.0,0.700842,27,1,27,1,27,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,156,absorbed,1.0,1.0,0.648636,28,1,28,1,28,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,157,absorbed,1.0,1.0,0.697907,29,1,29,1,29,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,158,absorbed,1.0,1.0,0.66859,30,1,30,1,30,-1
stale-oneshot,1,duplicate-rewrite,stale1:vision-class0,159,absorbed,1.0,1.0,0.708946,31,1,31,1,31,-1
stale-oneshot,1,duplicate-rewrite,clean,160,absorbed,1.0,1.0,0.732377,32,1,32,1,32,-1
stale-oneshot,1,duplicate-rewrite,clean,161,absorbed,1.0,1.0,0.730004,33,1,33,1,33,-1
stale-oneshot,1,duplicate-rewrite,clean,162,absorbed,1.0,1.0,0.672366,34,1,34,1,34,-1
stale-oneshot,1,duplicate-rewrite,clean,163,absorbed,1.0,1.0,0.685206,35,1,35,1,35,-1
stale-oneshot,1,duplicate-rewrite,clean,164,absorbed,1.0,1.0,0.683337,36,1,36,1,36,-1
stale-oneshot,1,duplicate-rewrite,clean,165,absorbed,1.0,1.0,0.723825,37,1,37,1,37,-1
stale-oneshot,1,duplicate-rewrite,clean,166,absorbed,1.0,1.0,0.676306,38,1,38,1,38,-1
stale-oneshot,1,duplicate-rewrite,clean,167,absorbed,1.0,1.0,0.71061,39,1,39,1,39,-1
stale-oneshot,1,duplicate-rewrite,clean,168,absorbed,1.0,1.0,0.679556,40,1,40,1,40,-1
stale-oneshot,1,duplicate-rewrite,clean,169,absorbed,1.0,1.0,0.732763,41,1,41,1,41,-1
stale-oneshot,1,duplicate-rewrite,clean,170,absorbed,1.0,1.0,0.710468,42,1,42,1,42,-1
stale-oneshot,1,duplicate-rewrite,clean,171,absorbed,1.0,1.0,0.717599,43,1,43,1,43,-1
stale-oneshot,1,duplicate-rewrite,clean,172,absorbed,1.0,1.0,0.723949,44,1,44,1,44,-1
stale-oneshot,1,duplicate-rewrite,clean,173,absorbed,1.0,1.0,0.72578,45,1,45,1,45,-1
stale-oneshot,1,duplicate-rewrite,clean,174,absorbed,1.0,1.0,0.702973,46,1,46,1,46,-1
stale-oneshot,1,duplicate-rewrite,clean,175,absorbed,1.0,1.0,0.740065,47,1,47,1,47,-1
stale-oneshot,1,duplicate-rewrite,clean,176,absorbed,1.0,1.0,0.688562,48,1,48,1,48,-1
stale-oneshot,1,duplicate-rewrite,clean,177,absorbed,1.0,1.0,0.688732,49,1,49,1,49,-1
stale-oneshot,1,duplicate-rewrite,clean,178,absorbed,1.0,1.0,0.715383,50,1,50,1,50,-1
stale-oneshot,1,duplicate-rewrite,clean,179,absorbed,1.0,1.0,0.716448,51,1,51,1,51,-1
stale-oneshot,1,duplicate-rewrite,clean,180,absorbed,1.0,1.0,0.706588,52,1,52,1,52,-1
stale-oneshot,1,duplicate-rewrite,clean,181,absorbed,1.0,1.0,0.693062,53,1,53,1,53,-1
stale-oneshot,1,duplicate-rewrite,clean,182,absorbed,1.0,1.0,0.707699,54,1,54,1,54,-1
stale-oneshot,1,duplicate-rewrite,clean,183,absorbed,1.0,1.0,0.738325,55,1,55,1,55,-1
stale-oneshot,1,duplicate-rewrite,clean,184,absorbed,1.0,1.0,0.698118,56,1,56,1,56,-1
stale-oneshot,1,duplicate-rewrite,clean,185,absorbed,1.0,1.0,0.709768,57,1,57,1,57,-1
stale-oneshot,1,duplicate-rewrite,clean,186,absorbed,1.0,1.0,0.69204,58,1,58,1,58,-1
stale-oneshot,1,duplicate-rewrite,clean,187,absorbed,1.0,1.0,0.690351,59,1,59,1,59,-1
stale-oneshot,1,duplicate-rewrite,clean,188,absorbed,1.0,1.0,0.692995,60,1,60,1,60,-1
stale-oneshot,1,duplicate-rewrite,clean,189,absorbed,1.0,1.0,0.713886,61,1,61,1,61,-1
stale-oneshot,1,duplicate-rewrite,clean,190,absorbed,1.0,1.0,0.717832,62,1,62,1,62,-1
stale-oneshot,1,duplicate-rewrite,clean,191,absorbed,1.0,1.0,0.671524,63,1,63,1,63,-1
stale-oneshot,1,duplicate-rewrite,clean,192,absorbed,1.0,1.0,0.672595,64,1,64,1,64,-1
stale-oneshot,1,duplicate-rewrite,clean,193,absorbed,1.0,1.0,0.67881,65,1,65,1,65,-1
stale-oneshot,1,duplicate-rewrite,clean,194,absorbed,1.0,1.0,0.649718,66,1,66,1,66,-1
stale-oneshot,1,duplicate-rewrite,clean,195,absorbed,1.0,1.0,0.675373,67,1,67,1,67,-1
stale-oneshot,1,duplicate-rewrite,clean,196,absorbed,1.0,1.0,0.656908,68,1,68,1,68,-1
stale-oneshot,1,duplicate-rewrite,clean,197,absorbed,1.0,1.0,0.652188,69,1,69,1,69,-1
