candidate_slot,candidate_class,n_queries,mean_delta,sum_positive,sum_negative,sum_zero,mean_rank,stage_mode
6469,75,1,0.0,0,0,1,7.0,final_survivor
6472,75,1,0.0,0,0,1,89.0,rerank_drop
6473,75,1,0.0,0,0,1,17.0,csls_survivor
6476,75,1,0.0,0,0,1,6.0,final_survivor
6477,75,1,0.0,0,0,1,61.0,rerank_drop
6480,75,1,0.0,0,0,1,76.0,rerank_drop
6482,75,1,0.0,0,0,1,28.0,rerank_drop
6484,75,1,0.0,0,0,1,35.0,final_survivor
6485,75,1,0.0,0,0,1,25.0,rerank_drop
6487,75,1,0.0,0,0,1,26.0,rerank_drop
6488,75,1,0.0,0,0,1,20.0,final_survivor
6490,75,1,0.0,0,0,1,32.0,rerank_drop
6525,76,1,0.0,0,0,1,74.0,rerank_drop
6664,77,1,0.0,0,0,1,66.0,rerank_drop
6708,78,2,0.0,0,0,2,92.0,rerank_drop
6721,78,1,0.0,0,0,1,87.0,rerank_drop
6736,78,1,0.0,0,0,1,74.0,rerank_drop
6761,78,1,0.0,0,0,1,88.0,rerank_drop
6765,78,1,0.0,0,0,1,95.0,rerank_drop
6782,79,5,0.0,0,0,5,94.0,rerank_drop
6783,79,3,0.0,0,0,3,86.33333333333333,rerank_drop
6789,79,1,0.0,0,0,1,88.0,rerank_drop
6792,79,1,0.0,0,0,1,85.0,rerank_drop
6793,79,1,0.0,0,0,1,92.0,rerank_drop
6802,79,2,0.0,0,0,2,84.0,rerank_drop
6806,79,5,0.0,0,0,5,90.8,rerank_drop
6934,81,1,0.0,0,0,1,99.0,rerank_drop
6976,81,1,0.0,0,0,1,92.0,rerank_drop
7276,84,1,0.0,0,0,1,97.0,rerank_drop
7285,85,1,0.0,0,0,1,97.0,rerank_drop
7289,85,3,0.0,0,0,3,91.0,rerank_drop
7293,85,1,0.0,0,0,1,89.0,rerank_drop
7304,85,1,0.0,0,0,1,96.0,rerank_drop
7306,85,13,0.0,0,0,13,89.84615384615384,rerank_drop
7307,85,1,0.0,0,0,1,94.0,rerank_drop
7308,85,1,0.0,0,0,1,92.0,rerank_drop
7309,85,1,0.0,0,0,1,95.0,rerank_drop
7313,85,3,0.0,0,0,3,83.33333333333333,rerank_drop
7315,85,23,0.0,0,0,23,90.6086956521739,rerank_drop
7332,85,41,0.0,0,0,41,83.70731707317073,rerank_drop
7335,85,7,0.0,0,0,7,89.28571428571429,rerank_drop
7346,85,1,0.0,0,0,1,90.0,rerank_drop
7347,85,1,0.0,0,0,1,99.0,rerank_drop
7348,85,19,0.0,0,0,19,87.36842105263158,rerank_drop
7350,85,1,0.0,0,0,1,98.0,rerank_drop
7352,85,28,0.0,0,0,28,87.14285714285714,rerank_drop
7353,85,9,0.0,0,0,9,92.11111111111111,rerank_drop
7358,85,1,0.0,0,0,1,98.0,rerank_drop
7367,85,8,0.0,0,0,8,91.0,rerank_drop
7368,85,1,0.0,0,0,1,91.0,rerank_drop
7375,85,50,0.0,0,0,50,84.82,rerank_drop
7377,85,7,0.0,0,0,7,93.71428571428571,rerank_drop
7378,85,42,0.0,0,0,42,85.45238095238095,rerank_drop
7379,85,3,0.0,0,0,3,90.0,rerank_drop
7383,86,1,0.0,0,0,1,13.0,csls_survivor
7384,86,1,0.0,0,0,1,33.0,rerank_drop
7388,86,4,0.0,0,0,4,87.25,rerank_drop
7391,86,1,0.0,0,0,1,46.0,rerank_drop
7393,86,1,0.0,0,0,1,23.0,csls_survivor
7398,86,1,0.0,0,0,1,61.0,rerank_drop
7399,86,1,0.0,0,0,1,68.0,rerank_drop
7400,86,1,0.0,0,0,1,37.0,rerank_drop
7401,86,1,0.0,0,0,1,66.0,rerank_drop
7403,86,1,0.0,0,0,1,11.0,csls_survivor
7406,86,1,0.0,0,0,1,87.0,rerank_drop
7407,86,1,0.0,0,0,1,14.0,csls_survivor
7414,86,1,0.0,0,0,1,63.0,rerank_drop
7416,86,5,0.0,0,0,5,79.0,rerank_drop
7418,86,3,0.0,0,0,3,82.66666666666667,rerank_drop
7423,86,1,0.0,0,0,1,38.0,rerank_drop
7424,86,1,0.0,0,0,1,42.0,rerank_drop
7425,86,1,0.0,0,0,1,60.0,rerank_drop
7429,86,1,0.0,0,0,1,98.0,rerank_drop
7430,86,1,0.0,0,0,1,51.0,rerank_drop
7434,86,1,0.0,0,0,1,3.0,csls_survivor
7446,86,1,0.0,0,0,1,84.0,rerank_drop
7447,86,4,0.0,0,0,4,75.5,rerank_drop
7449,86,1,0.0,0,0,1,56.0,rerank_drop
7452,86,1,0.0,0,0,1,40.0,rerank_drop
7453,86,1,0.0,0,0,1,95.0,rerank_drop
7454,86,4,0.0,0,0,4,75.25,rerank_drop
7457,86,1,0.0,0,0,1,10.0,csls_survivor
7461,86,2,0.0,0,0,2,61.0,rerank_drop
7465,86,1,0.0,0,0,1,48.0,rerank_drop
7467,86,1,0.0,0,0,1,6.0,csls_survivor
7469,86,1,0.0,0,0,1,35.0,rerank_drop
7470,86,1,0.0,0,0,1,12.0,csls_survivor
7472,86,1,0.0,0,0,1,55.0,rerank_drop
7474,86,1,0.0,0,0,1,52.0,rerank_drop
7480,87,4,0.0,0,0,4,81.25,rerank_drop
7481,87,8,0.0,0,0,8,69.125,rerank_drop
7483,87,3,0.0,0,0,3,78.66666666666667,rerank_drop
7484,87,5,0.0,0,0,5,67.0,rerank_drop
7486,87,3,0.0,0,0,3,75.33333333333333,rerank_drop
7487,87,1,0.0,0,0,1,92.0,rerank_drop
7491,87,1,0.0,0,0,1,84.0,rerank_drop
7492,87,20,0.0,0,0,20,66.9,rerank_drop
7493,87,10,0.0,0,0,10,65.9,rerank_drop
7494,87,29,0.0,0,0,29,64.82758620689656,rerank_drop
7497,87,1,0.0,0,0,1,69.0,rerank_drop
7498,87,4,0.0,0,0,4,77.5,rerank_drop
7500,87,8,0.0,0,0,8,78.375,rerank_drop
7502,87,3,0.0,0,0,3,70.66666666666667,rerank_drop
7503,87,3,0.0,0,0,3,72.33333333333333,rerank_drop
7504,87,23,0.0,0,0,23,62.69565217391305,rerank_drop
7505,87,1,0.0,0,0,1,93.0,rerank_drop
7506,87,18,0.0,0,0,18,73.94444444444444,rerank_drop
7507,87,2,0.0,0,0,2,80.5,rerank_drop
7509,87,10,0.0,0,0,10,79.1,rerank_drop
7510,87,2,0.0,0,0,2,64.5,rerank_drop
7512,87,2,0.0,0,0,2,63.0,rerank_drop
7515,87,6,0.0,0,0,6,80.66666666666667,rerank_drop
7516,87,3,0.0,0,0,3,85.66666666666667,rerank_drop
7517,87,3,0.0,0,0,3,56.0,rerank_drop
7519,87,1,0.0,0,0,1,79.0,rerank_drop
7521,87,1,0.0,0,0,1,74.0,rerank_drop
7522,87,2,0.0,0,0,2,72.5,rerank_drop
7524,87,4,0.0,0,0,4,67.0,rerank_drop
7529,88,1,0.0,0,0,1,91.0,rerank_drop
7540,88,4,0.0,0,0,4,83.25,rerank_drop
7542,88,1,0.0,0,0,1,75.0,rerank_drop
7548,88,8,0.0,0,0,8,73.75,rerank_drop
7553,88,4,0.0,0,0,4,68.25,rerank_drop
7559,88,4,0.0,0,0,4,78.0,rerank_drop
7563,88,1,0.0,0,0,1,87.0,rerank_drop
7564,88,3,0.0,0,0,3,81.0,rerank_drop
7569,88,2,0.0,0,0,2,93.5,rerank_drop
7572,88,3,0.0,0,0,3,76.33333333333333,rerank_drop
7573,88,1,0.0,0,0,1,93.0,rerank_drop
7575,88,19,0.0,0,0,19,67.63157894736842,rerank_drop
7576,88,8,0.0,0,0,8,69.375,rerank_drop
7579,88,3,0.0,0,0,3,88.33333333333333,rerank_drop
7582,88,1,0.0,0,0,1,97.0,rerank_drop
7587,88,2,0.0,0,0,2,71.0,rerank_drop
7590,88,5,0.0,0,0,5,76.4,rerank_drop
7594,88,2,0.0,0,0,2,85.5,rerank_drop
7598,88,1,0.0,0,0,1,92.0,rerank_drop
7600,88,5,0.0,0,0,5,87.6,rerank_drop
7604,88,2,0.0,0,0,2,79.5,rerank_drop
7607,88,4,0.0,0,0,4,77.5,rerank_drop
7611,88,6,0.0,0,0,6,75.16666666666667,rerank_drop
7613,88,11,0.0,0,0,11,67.0,rerank_drop
7614,88,31,0.0,0,0,31,59.645161290322584,rerank_drop
7615,88,1,0.0,0,0,1,98.0,rerank_drop
7623,88,35,0.0,0,0,35,57.542857142857144,rerank_drop
7625,88,3,0.0,0,0,3,81.66666666666667,rerank_drop
7685,89,1,0.0,0,0,1,61.0,rerank_drop
7711,90,22,0.0,0,0,22,70.13636363636364,rerank_drop
7730,90,1,0.0,0,0,1,92.0,rerank_drop
7747,90,1,0.0,0,0,1,98.0,rerank_drop
7800,90,1,0.0,0,0,1,75.0,rerank_drop
7802,90,1,0.0,0,0,1,78.0,rerank_drop
7813,91,2,0.0,0,0,2,88.5,rerank_drop
7820,91,1,0.0,0,0,1,85.0,rerank_drop
7821,91,2,0.0,0,0,2,89.5,rerank_drop
7825,91,1,0.0,0,0,1,83.0,rerank_drop
7827,91,2,0.0,0,0,2,96.0,rerank_drop
7829,91,6,0.0,0,0,6,92.66666666666667,rerank_drop
7836,91,1,0.0,0,0,1,99.0,rerank_drop
7844,91,3,0.0,0,0,3,91.66666666666667,rerank_drop
7846,91,5,0.0,0,0,5,92.0,rerank_drop
7854,91,1,0.0,0,0,1,98.0,rerank_drop
7862,91,7,0.0,0,0,7,90.85714285714286,rerank_drop
7948,93,6,0.0,0,0,6,44.0,rerank_drop
8043,94,1,0.0,0,0,1,98.0,rerank_drop
8048,94,1,0.0,0,0,1,94.0,rerank_drop
8049,94,4,0.0,0,0,4,94.25,rerank_drop
8072,94,1,0.0,0,0,1,99.0,rerank_drop
8074,94,2,0.0,0,0,2,91.5,rerank_drop
8080,94,1,0.0,0,0,1,85.0,rerank_drop
8086,94,3,0.0,0,0,3,92.66666666666667,rerank_drop
8091,94,1,0.0,0,0,1,96.0,rerank_drop
8108,94,73,0.0,0,0,73,80.01369863013699,rerank_drop
8110,94,1,0.0,0,0,1,75.0,rerank_drop
8130,95,1,0.0,0,0,1,98.0,rerank_drop
8148,95,1,0.0,0,0,1,86.0,rerank_drop
8158,95,1,0.0,0,0,1,75.0,rerank_drop
8166,95,2,0.0,0,0,2,86.0,rerank_drop
8183,95,1,0.0,0,0,1,92.0,rerank_drop
8199,95,1,0.0,0,0,1,88.0,rerank_drop
8202,95,1,0.0,0,0,1,95.0,rerank_drop
8207,95,1,0.0,0,0,1,79.0,rerank_drop
8208,95,1,0.0,0,0,1,91.0,rerank_drop
8209,95,2,0.0,0,0,2,67.0,rerank_drop
8311,97,1,0.0,0,0,1,64.0,rerank_drop
8314,97,1,0.0,0,0,1,13.0,final_survivor
8317,97,1,0.0,0,0,1,97.0,rerank_drop
8318,97,1,0.0,0,0,1,68.0,final_survivor
8320,97,1,0.0,0,0,1,84.0,rerank_drop
8321,97,1,0.0,0,0,1,23.0,nstp_kill
8322,97,1,0.0,0,0,1,92.0,rerank_drop
8323,97,1,0.0,0,0,1,36.0,final_survivor
8324,97,1,0.0,0,0,1,10.0,final_survivor
8325,97,1,0.0,0,0,1,17.0,final_survivor
8327,97,1,0.0,0,0,1,41.0,final_survivor
8328,97,1,0.0,0,0,1,34.0,final_survivor
8330,97,1,0.0,0,0,1,90.0,rerank_drop
8331,97,1,0.0,0,0,1,49.0,final_survivor
8332,97,1,0.0,0,0,1,67.0,nstp_kill
8333,97,1,0.0,0,0,1,29.0,nstp_kill
8335,97,1,0.0,0,0,1,55.0,nstp_kill
8337,97,1,0.0,0,0,1,15.0,nstp_kill
8340,97,1,0.0,0,0,1,50.0,rerank_drop
8343,97,1,0.0,0,0,1,5.0,csls_survivor
8344,97,1,0.0,0,0,1,20.0,csls_survivor
8349,97,1,0.0,0,0,1,76.0,rerank_drop
8351,97,1,0.0,0,0,1,24.0,csls_survivor
8352,97,1,0.0,0,0,1,8.0,final_survivor
8353,97,1,0.0,0,0,1,16.0,final_survivor
8354,97,1,0.0,0,0,1,58.0,rerank_drop
8355,97,1,0.0,0,0,1,30.0,rerank_drop
8356,97,1,0.0,0,0,1,53.0,rerank_drop
8357,97,1,0.0,0,0,1,32.0,rerank_drop
8360,97,1,0.0,0,0,1,21.0,csls_survivor
8362,97,1,0.0,0,0,1,99.0,rerank_drop
8363,97,1,0.0,0,0,1,6.0,final_survivor
8371,97,1,0.0,0,0,1,66.0,rerank_drop
8378,98,2,0.0,0,0,2,90.5,rerank_drop
8389,98,1,0.0,0,0,1,95.0,rerank_drop
8391,98,1,0.0,0,0,1,74.0,rerank_drop
8392,98,6,0.0,0,0,6,82.66666666666667,rerank_drop
8393,98,1,0.0,0,0,1,77.0,rerank_drop
8407,98,1,0.0,0,0,1,86.0,rerank_drop
8418,98,1,0.0,0,0,1,12.0,csls_survivor
8434,98,1,0.0,0,0,1,97.0,rerank_drop
8441,98,1,0.0,0,0,1,83.0,rerank_drop
8442,98,1,0.0,0,0,1,40.0,rerank_drop
8443,98,1,0.0,0,0,1,47.0,rerank_drop
8451,98,1,0.0,0,0,1,1.0,final_survivor
8460,98,1,0.0,0,0,1,95.0,rerank_drop
8473,99,1,0.0,0,0,1,22.0,csls_survivor
8474,99,1,0.0,0,0,1,87.0,rerank_drop
8475,99,1,0.0,0,0,1,88.0,rerank_drop
8477,99,1,0.0,0,0,1,44.0,rerank_drop
8481,99,1,0.0,0,0,1,38.0,rerank_drop
8482,99,1,0.0,0,0,1,35.0,rerank_drop
8483,99,1,0.0,0,0,1,33.0,rerank_drop
8486,99,1,0.0,0,0,1,18.0,csls_survivor
8490,99,1,0.0,0,0,1,7.0,csls_survivor
8491,99,1,0.0,0,0,1,82.0,rerank_drop
8492,99,1,0.0,0,0,1,62.0,rerank_drop
8493,99,1,0.0,0,0,1,37.0,rerank_drop
8498,99,1,0.0,0,0,1,3.0,final_survivor
8499,99,1,0.0,0,0,1,31.0,rerank_drop
8502,99,1,0.0,0,0,1,43.0,rerank_drop
8507,99,1,0.0,0,0,1,48.0,rerank_drop
8510,99,1,0.0,0,0,1,65.0,rerank_drop
8511,99,1,0.0,0,0,1,54.0,rerank_drop
8512,99,1,0.0,0,0,1,26.0,rerank_drop
8513,99,1,0.0,0,0,1,85.0,rerank_drop
8514,99,1,0.0,0,0,1,93.0,rerank_drop
8520,99,1,0.0,0,0,1,46.0,rerank_drop
8521,99,1,0.0,0,0,1,81.0,rerank_drop
8523,99,1,0.0,0,0,1,69.0,rerank_drop
8524,99,1,0.0,0,0,1,91.0,rerank_drop
8525,99,1,0.0,0,0,1,96.0,rerank_drop
8526,99,1,0.0,0,0,1,19.0,csls_survivor
8528,99,1,0.0,0,0,1,28.0,rerank_drop
8530,99,1,0.0,0,0,1,57.0,rerank_drop
8531,99,1,0.0,0,0,1,4.0,final_survivor
8532,99,1,0.0,0,0,1,51.0,rerank_drop
8533,99,1,0.0,0,0,1,14.0,csls_survivor
8534,99,1,0.0,0,0,1,61.0,rerank_drop
8536,99,1,0.0,0,0,1,79.0,rerank_drop
8537,99,1,0.0,0,0,1,94.0,rerank_drop
8538,99,1,0.0,0,0,1,2.0,final_survivor
8540,99,1,0.0,0,0,1,73.0,rerank_drop
8541,99,1,0.0,0,0,1,60.0,rerank_drop
8542,99,1,0.0,0,0,1,52.0,rerank_drop
8545,99,1,0.0,0,0,1,89.0,rerank_drop
8547,99,1,0.0,0,0,1,27.0,rerank_drop
8548,99,1,0.0,0,0,1,45.0,rerank_drop
8549,99,1,0.0,0,0,1,0.0,final_survivor
8550,99,1,0.0,0,0,1,59.0,rerank_drop
8551,99,1,0.0,0,0,1,9.0,csls_survivor
8552,99,1,0.0,0,0,1,56.0,rerank_drop
8553,99,11,0.0,0,0,11,72.0,rerank_drop
8554,99,1,0.0,0,0,1,39.0,rerank_drop
8556,99,1,0.0,0,0,1,25.0,rerank_drop
8557,99,1,0.0,0,0,1,72.0,rerank_drop
8559,99,1,0.0,0,0,1,11.0,csls_survivor
8560,99,1,0.0,0,0,1,42.0,rerank_drop
8561,99,1,0.0,0,0,1,83.0,rerank_drop
8562,100,1,0.0,0,0,1,85.0,rerank_drop
8563,100,1,0.0,0,0,1,26.0,rerank_drop
8564,100,1,0.0,0,0,1,24.0,csls_survivor
8568,100,7,0.0,0,0,7,88.85714285714286,rerank_drop
8569,100,2,0.0,0,0,2,89.5,rerank_drop
8570,100,2,0.0,0,0,2,55.0,rerank_drop
8571,100,2,0.0,0,0,2,84.0,rerank_drop
8572,100,1,0.0,0,0,1,98.0,rerank_drop
8573,100,1,0.0,0,0,1,55.0,rerank_drop
8576,100,3,0.0,0,0,3,77.66666666666667,rerank_drop
8577,100,1,0.0,0,0,1,31.0,rerank_drop
8578,100,3,0.0,0,0,3,38.666666666666664,rerank_drop
8579,100,2,0.0,0,0,2,82.5,rerank_drop
8580,100,2,0.0,0,0,2,96.0,rerank_drop
8581,100,2,0.0,0,0,2,94.0,rerank_drop
8582,100,1,0.0,0,0,1,61.0,rerank_drop
8583,100,1,0.0,0,0,1,92.0,rerank_drop
8584,100,3,0.0,0,0,3,81.0,rerank_drop
8586,100,1,0.0,0,0,1,53.0,rerank_drop
8588,100,1,0.0,0,0,1,33.0,rerank_drop
8589,100,2,0.0,0,0,2,63.5,rerank_drop
8590,100,3,0.0,0,0,3,77.66666666666667,rerank_drop
8592,100,2,0.0,0,0,2,49.5,csls_survivor
8593,100,2,0.0,0,0,2,89.5,rerank_drop
8594,100,2,0.0,0,0,2,43.5,csls_survivor
8595,100,2,0.0,0,0,2,49.0,csls_survivor
8596,100,1,0.0,0,0,1,65.0,rerank_drop
8597,100,1,0.0,0,0,1,77.0,rerank_drop
8598,100,1,0.0,0,0,1,38.0,rerank_drop
8599,100,1,0.0,0,0,1,7.0,csls_survivor
8601,100,2,0.0,0,0,2,46.0,rerank_drop
8603,100,2,0.0,0,0,2,47.5,csls_survivor
8604,100,1,0.0,0,0,1,29.0,rerank_drop
8605,100,3,0.0,0,0,3,45.666666666666664,rerank_drop
8606,100,1,0.0,0,0,1,62.0,rerank_drop
8607,100,1,0.0,0,0,1,30.0,rerank_drop
8608,100,3,0.0,0,0,3,71.33333333333333,rerank_drop
8609,100,2,0.0,0,0,2,89.0,rerank_drop
8610,100,1,0.0,0,0,1,30.0,rerank_drop
8611,100,2,0.0,0,0,2,63.5,rerank_drop
8613,100,2,0.0,0,0,2,96.5,rerank_drop
8616,100,2,0.0,0,0,2,37.5,rerank_drop
8617,100,2,0.0,0,0,2,26.0,csls_survivor
8618,100,1,0.0,0,0,1,47.0,rerank_drop
8619,100,1,0.0,0,0,1,88.0,rerank_drop
8621,100,1,0.0,0,0,1,44.0,rerank_drop
8624,100,1,0.0,0,0,1,67.0,rerank_drop
8625,100,2,0.0,0,0,2,74.0,rerank_drop
8626,100,1,0.0,0,0,1,22.0,csls_survivor
8627,100,1,0.0,0,0,1,38.0,rerank_drop
8628,100,1,0.0,0,0,1,99.0,rerank_drop
8630,100,4,0.0,0,0,4,49.75,csls_survivor
8631,100,1,0.0,0,0,1,72.0,rerank_drop
8632,100,3,0.0,0,0,3,44.666666666666664,rerank_drop
8633,100,3,0.0,0,0,3,35.666666666666664,rerank_drop
8634,100,3,0.0,0,0,3,27.333333333333332,csls_survivor
8635,100,2,0.0,0,0,2,52.0,rerank_drop
8637,100,2,0.0,0,0,2,78.0,rerank_drop
8638,100,2,0.0,0,0,2,69.0,rerank_drop
8639,100,2,0.0,0,0,2,85.0,rerank_drop
8642,100,11,0.0,0,0,11,86.0909090909091,rerank_drop
8643,100,1,0.0,0,0,1,79.0,rerank_drop
8644,100,2,0.0,0,0,2,59.5,rerank_drop
8647,100,3,0.0,0,0,3,46.333333333333336,rerank_drop
8648,100,1,0.0,0,0,1,80.0,rerank_drop
8649,100,2,0.0,0,0,2,33.5,csls_survivor
8650,100,2,0.0,0,0,2,50.5,csls_survivor
8652,100,1,0.0,0,0,1,45.0,rerank_drop
8656,100,1,0.0,0,0,1,74.0,rerank_drop
8657,100,1,0.0,0,0,1,53.0,rerank_drop
8658,100,1,0.0,0,0,1,50.0,rerank_drop
8789,102,1,0.0,0,0,1,99.0,rerank_drop
8803,102,1,0.0,0,0,1,98.0,rerank_drop
8804,102,1,0.0,0,0,1,71.0,rerank_drop
8805,102,1,0.0,0,0,1,69.0,rerank_drop
8860,103,1,0.0,0,0,1,83.0,rerank_drop
8870,103,2,0.0,0,0,2,82.5,rerank_drop
8937,104,3,0.0,0,0,3,97.66666666666667,rerank_drop
8944,104,1,0.0,0,0,1,97.0,rerank_drop
8955,104,1,0.0,0,0,1,98.0,rerank_drop
8970,104,1,0.0,0,0,1,99.0,rerank_drop
8983,104,1,0.0,0,0,1,99.0,rerank_drop
8989,104,1,0.0,0,0,1,98.0,rerank_drop
9010,105,1,0.0,0,0,1,56.0,rerank_drop
9011,105,1,0.0,0,0,1,31.0,rerank_drop
9016,105,2,0.0,0,0,2,61.0,rerank_drop
9018,105,1,0.0,0,0,1,64.0,rerank_drop
9020,105,1,0.0,0,0,1,36.0,rerank_drop
9021,105,1,0.0,0,0,1,68.0,rerank_drop
9026,105,1,0.0,0,0,1,42.0,rerank_drop
9029,105,3,0.0,0,0,3,86.0,rerank_drop
9033,105,1,0.0,0,0,1,72.0,rerank_drop
9035,105,1,0.0,0,0,1,71.0,rerank_drop
9042,105,1,0.0,0,0,1,51.0,rerank_drop
9043,105,1,0.0,0,0,1,52.0,rerank_drop
9047,105,1,0.0,0,0,1,45.0,rerank_drop
9049,105,1,0.0,0,0,1,30.0,rerank_drop
9052,105,2,0.0,0,0,2,64.5,rerank_drop
9054,105,1,0.0,0,0,1,73.0,rerank_drop
9055,105,1,0.0,0,0,1,85.0,rerank_drop
9059,105,1,0.0,0,0,1,47.0,rerank_drop
9061,105,1,0.0,0,0,1,98.0,rerank_drop
9063,105,5,0.0,0,0,5,88.0,rerank_drop
9073,105,1,0.0,0,0,1,88.0,rerank_drop
9077,105,1,0.0,0,0,1,84.0,rerank_drop
9078,105,2,0.0,0,0,2,62.5,rerank_drop
9086,105,5,0.0,0,0,5,83.0,rerank_drop
9093,105,21,0.0,0,0,21,82.57142857142857,rerank_drop
9098,105,1,0.0,0,0,1,72.0,rerank_drop
9100,105,2,0.0,0,0,2,78.5,rerank_drop
9107,105,1,0.0,0,0,1,96.0,rerank_drop
9111,106,4,0.0,0,0,4,89.5,rerank_drop
9114,106,1,0.0,0,0,1,98.0,rerank_drop
9115,106,2,0.0,0,0,2,87.0,rerank_drop
9130,106,4,0.0,0,0,4,89.0,rerank_drop
9133,106,1,0.0,0,0,1,99.0,rerank_drop
9134,106,4,0.0,0,0,4,85.5,rerank_drop
9135,106,1,0.0,0,0,1,85.0,rerank_drop
9142,106,3,0.0,0,0,3,87.0,rerank_drop
9154,106,1,0.0,0,0,1,87.0,rerank_drop
9157,106,1,0.0,0,0,1,89.0,rerank_drop
9159,106,3,0.0,0,0,3,93.33333333333333,rerank_drop
9161,106,10,0.0,0,0,10,81.4,rerank_drop
9170,106,12,0.0,0,0,12,77.75,rerank_drop
9174,106,1,0.0,0,0,1,91.0,rerank_drop
9177,106,3,0.0,0,0,3,82.33333333333333,rerank_drop
9183,106,5,0.0,0,0,5,83.4,rerank_drop
9196,106,8,0.0,0,0,8,88.875,rerank_drop
9198,106,1,0.0,0,0,1,88.0,rerank_drop
9210,107,1,0.0,0,0,1,65.0,rerank_drop
9212,107,24,0.0,0,0,24,66.0,rerank_drop
9213,107,1,0.0,0,0,1,98.0,rerank_drop
9222,107,1,0.0,0,0,1,90.0,rerank_drop
9223,107,2,0.0,0,0,2,90.0,rerank_drop
9224,107,2,0.0,0,0,2,85.0,rerank_drop
9226,107,1,0.0,0,0,1,82.0,rerank_drop
9227,107,1,0.0,0,0,1,79.0,rerank_drop
9231,107,1,0.0,0,0,1,76.0,rerank_drop
9232,107,1,0.0,0,0,1,95.0,rerank_drop
9234,107,2,0.0,0,0,2,86.5,rerank_drop
9235,107,1,0.0,0,0,1,94.0,rerank_drop
9237,107,6,0.0,0,0,6,85.0,rerank_drop
9238,107,1,0.0,0,0,1,92.0,rerank_drop
9240,107,1,0.0,0,0,1,72.0,rerank_drop
9241,107,1,0.0,0,0,1,77.0,rerank_drop
9242,107,5,0.0,0,0,5,82.0,rerank_drop
9246,107,1,0.0,0,0,1,81.0,rerank_drop
9248,107,1,0.0,0,0,1,84.0,rerank_drop
9249,107,1,0.0,0,0,1,63.0,rerank_drop
9252,107,10,0.0,0,0,10,72.7,rerank_drop
9253,107,4,0.0,0,0,4,87.5,rerank_drop
9254,107,2,0.0,0,0,2,73.5,rerank_drop
9256,107,3,0.0,0,0,3,77.33333333333333,rerank_drop
9257,107,1,0.0,0,0,1,74.0,rerank_drop
9260,107,1,0.0,0,0,1,93.0,rerank_drop
9262,107,3,0.0,0,0,3,77.0,rerank_drop
9263,107,6,0.0,0,0,6,76.83333333333333,rerank_drop
9264,107,5,0.0,0,0,5,78.8,rerank_drop
9265,107,11,0.0,0,0,11,95.27272727272727,rerank_drop
9369,109,3,0.0,0,0,3,89.66666666666667,rerank_drop
9443,109,1,0.0,0,0,1,99.0,rerank_drop
9454,109,1,0.0,0,0,1,98.0,rerank_drop
9467,110,2,0.0,0,0,2,49.0,csls_survivor
9468,110,3,0.0,0,0,3,51.333333333333336,rerank_drop
9469,110,1,0.0,0,0,1,36.0,rerank_drop
9470,110,2,0.0,0,0,2,28.0,csls_survivor
9471,110,2,0.0,0,0,2,41.5,csls_survivor
9472,110,1,0.0,0,0,1,57.0,rerank_drop
9473,110,1,0.0,0,0,1,1.0,final_survivor
9474,110,3,0.0,0,0,3,59.0,rerank_drop
9475,110,16,0.0,0,0,16,83.5625,rerank_drop
9477,110,4,0.0,0,0,4,69.25,rerank_drop
9478,110,14,0.0,0,0,14,81.5,rerank_drop
9479,110,1,0.0,0,0,1,75.0,rerank_drop
9480,110,2,0.0,0,0,2,33.0,csls_survivor
9482,111,1,0.0,0,0,1,86.0,rerank_drop
9483,111,1,0.0,0,0,1,96.0,rerank_drop
9497,111,1,0.0,0,0,1,98.0,rerank_drop
9498,111,1,0.0,0,0,1,81.0,rerank_drop
9508,111,1,0.0,0,0,1,29.0,rerank_drop
9512,111,26,0.0,0,0,26,86.46153846153847,rerank_drop
9520,111,1,0.0,0,0,1,97.0,rerank_drop
9525,111,2,0.0,0,0,2,96.5,rerank_drop
9526,111,1,0.0,0,0,1,80.0,rerank_drop
9534,111,1,0.0,0,0,1,91.0,rerank_drop
9535,111,1,0.0,0,0,1,94.0,rerank_drop
9536,111,1,0.0,0,0,1,78.0,rerank_drop
9537,111,13,0.0,0,0,13,89.38461538461539,rerank_drop
9539,111,1,0.0,0,0,1,99.0,rerank_drop
9552,111,6,0.0,0,0,6,90.33333333333333,rerank_drop
9556,111,1,0.0,0,0,1,71.0,rerank_drop
9567,111,1,0.0,0,0,1,23.0,csls_survivor
9569,111,1,0.0,0,0,1,27.0,rerank_drop
9573,111,2,0.0,0,0,2,96.0,rerank_drop
9584,112,1,0.0,0,0,1,8.0,csls_survivor
9595,112,1,0.0,0,0,1,89.0,rerank_drop
9599,112,1,0.0,0,0,1,70.0,rerank_drop
9615,112,1,0.0,0,0,1,88.0,rerank_drop
9624,112,1,0.0,0,0,1,60.0,rerank_drop
9637,112,1,0.0,0,0,1,82.0,rerank_drop
9640,112,1,0.0,0,0,1,66.0,rerank_drop
9644,112,1,0.0,0,0,1,47.0,rerank_drop
9648,112,1,0.0,0,0,1,98.0,rerank_drop
9651,113,6,0.0,0,0,6,86.66666666666667,rerank_drop
9652,113,19,0.0,0,0,19,72.89473684210526,rerank_drop
9653,113,44,0.0,0,0,44,79.72727272727273,rerank_drop
9655,113,2,0.0,0,0,2,61.0,rerank_drop
