vigilance_policy,retrieval_floor_policy,epoch,contraction,rho_probe,within_probe,offclass_weight_mean,acc_epoch,sim_floor_active,floor_delta_ema,top1_top2_margin,top1_sim,top2_sim,vote_entropy,effective_support,max_vote_weight,n_surviving_votes,true_label,top1_label,top1_correct,vote_pred_label,vote_correct,is_blended,offclass_weight,true_margin,margin_bucket,arm,injection_rate,supersede_epoch,probe_index,top1_slot,failure_mode,contradictory_strict,contradictory_lenient,stale_strict,stale_lenient,n_contra_topk,n_stale_topk,contra_vote_weight,stale_vote_weight
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.002651691436767578,0.789824366569519,0.7871726751327515,2.3989028930664062,11.011089324951172,0.20741693675518036,20,0,0,1,0,1,0,0.0,0.6469563245773315,2,stale,0.0,6,48,8,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.008163511753082275,0.6432966589927673,0.6351331472396851,2.669027090072632,14.42592716217041,0.1313920021057129,17,0,0,1,0,1,0,0.0,0.2604576051235199,2,stale,0.0,6,49,18,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.00858539342880249,0.601058304309845,0.5924729108810425,1.3264193534851074,3.767529010772705,0.3620132803916931,4,0,0,1,0,1,0,0.0,0.41299957036972046,2,stale,0.0,6,50,7,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.01387166976928711,0.5400295853614807,0.5261579155921936,0.6836177706718445,1.9810316562652588,0.568916916847229,2,0,0,1,0,1,0,0.0,0.2415013313293457,2,stale,0.0,6,52,10,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.04554891586303711,0.5892947912216187,0.5437458753585815,1.257324457168579,3.5160017013549805,0.4817568361759186,4,0,0,1,0,1,0,0.0,0.4078459143638611,2,stale,0.0,6,53,5,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.024060845375061035,0.7561928033828735,0.7321319580078125,2.5678200721740723,13.037372589111328,0.2229927033185959,20,0,0,1,0,1,0,0.0,0.5650478601455688,2,stale,0.0,6,54,18,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.009148478507995605,0.8509920835494995,0.8418436050415039,2.2022619247436523,9.045450210571289,0.23946066200733185,20,0,0,1,0,1,0,0.0,0.5879367589950562,2,stale,0.0,6,55,27,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05196613073348999,0.8351686596870422,0.7832025289535522,2.2220325469970703,9.226064682006836,0.3493681848049164,20,0,0,1,0,1,0,0.0,0.618675947189331,2,stale,0.0,6,56,8,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.008231282234191895,0.8422063589096069,0.833975076675415,2.3196792602539062,10.17241096496582,0.18715597689151764,20,0,0,1,0,1,0,0.0,0.5892177820205688,2,stale,0.0,6,57,12,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.0009689927101135254,0.6798102855682373,0.6788412928581238,2.012857675552368,7.484675407409668,0.2910928428173065,13,0,0,1,0,1,0,0.0,0.40583324432373047,2,stale,0.0,6,58,27,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.0027463436126708984,0.5688861608505249,0.566139817237854,1.9139437675476074,6.779774188995361,0.19993436336517334,7,0,0,1,0,1,0,0.0,0.23040500283241272,2,stale,0.0,6,59,10,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.061823368072509766,0.8192229270935059,0.7573995590209961,2.3186936378479004,10.162389755249023,0.3807120621204376,20,0,0,1,0,1,0,0.0,0.5809998512268066,2,stale,0.0,6,60,2,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.08420699834823608,0.8989781737327576,0.8147711753845215,1.7703397274017334,5.872848033905029,0.548158586025238,20,0,0,1,0,1,0,0.0,0.6939452290534973,2,stale,0.0,6,61,8,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05521303415298462,0.6696814298629761,0.6144683957099915,1.188650131225586,3.282647132873535,0.5413309931755066,4,0,0,1,0,1,0,0.0,0.5749788880348206,2,stale,0.0,6,62,15,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.023625671863555908,0.7790308594703674,0.7554051876068115,2.41025710105896,11.136823654174805,0.25654512643814087,20,0,0,1,0,1,0,0.0,0.564233660697937,2,stale,0.0,6,63,18,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.04651618003845215,0.5754923820495605,0.5289762020111084,0.5956333875656128,1.8141796588897705,0.7171409130096436,2,1,1,1,1,1,0,0.0,0.0884997546672821,2,stale,0.0,6,65,36,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.003292381763458252,0.7307001352310181,0.7274077534675598,1.2579970359802246,3.518367290496826,0.42296144366264343,8,1,1,1,1,1,0,0.0,0.3506109416484833,2,stale,0.0,6,67,47,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.016862154006958008,0.6694960594177246,0.6526339054107666,1.6804333925247192,5.367881774902344,0.3805299997329712,9,1,1,1,1,1,0,0.0,0.533649206161499,2,stale,0.0,6,68,46,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.023114323616027832,0.5731667876243591,0.5500524640083313,1.3516117334365845,3.863647699356079,0.3656366169452667,4,1,1,1,1,1,0,0.0,0.32220205664634705,2,stale,0.0,6,70,58,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.009932875633239746,0.7625483274459839,0.7526154518127441,1.645559549331665,5.183909893035889,0.3816509246826172,10,1,1,1,1,1,0,0.0,0.43456828594207764,2,stale,0.0,6,72,43,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.004740655422210693,0.5809444189071655,0.5762037634849548,1.013054609298706,2.754000663757324,0.4440571069717407,3,1,1,1,1,1,0,0.0,0.45053404569625854,2,stale,0.0,6,74,51,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.02287966012954712,0.634637176990509,0.6117575168609619,1.6112158298492432,5.008897304534912,0.3658393919467926,6,1,1,1,1,1,0,0.0,0.3317282199859619,2,stale,0.0,6,75,56,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.1020694375038147,0.723533570766449,0.6214641332626343,0.5466318726539612,1.7274249792099,0.8470860123634338,4,1,1,1,1,1,0,0.0,0.5595048069953918,2,stale,0.0,6,76,51,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07064318656921387,0.5640893578529358,0.4934461712837219,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.30301570892333984,2,stale,0.0,6,77,36,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.009802758693695068,0.6480861306190491,0.638283371925354,1.9655200242996216,7.1386237144470215,0.26299217343330383,9,1,1,1,1,1,0,0.0,0.38576796650886536,2,stale,0.0,6,78,59,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.028411388397216797,0.675021767616272,0.6466103792190552,1.3090300559997559,3.702580690383911,0.48364758491516113,5,1,1,1,1,1,0,0.0,0.38550782203674316,2,stale,0.0,6,80,34,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.04027169942855835,0.7988092303276062,0.7585375308990479,0.6181889772415161,1.8555644750595093,0.6911357045173645,2,1,1,1,1,1,0,0.0,0.6100296378135681,2,stale,0.0,6,81,35,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.028437018394470215,0.5706982612609863,0.5422612428665161,1.03258216381073,2.8083078861236572,0.5027221441268921,3,1,1,1,1,1,0,0.0,0.35193932056427,2,stale,0.0,6,82,44,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.0973358154296875,0.8617550134658813,0.7644191980361938,0.749570369720459,2.116090774536133,0.8014395236968994,8,1,1,1,1,1,0,0.0,0.5334101319313049,2,stale,0.0,6,83,62,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.04733562469482422,0.8099175691604614,0.7625819444656372,1.6412241458892822,5.161484241485596,0.4801882207393646,13,1,1,1,1,1,0,0.0,0.46371597051620483,2,stale,0.0,6,84,47,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07422542572021484,0.6807798147201538,0.606554388999939,0.9816737174987793,2.668919563293457,0.6709235906600952,4,1,1,1,1,1,0,0.0,0.43675896525382996,2,stale,0.0,6,87,51,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.056007325649261475,0.5475097894668579,0.49150246381759644,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.3780091106891632,2,stale,0.0,6,88,54,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.051183879375457764,0.6350462436676025,0.5838623642921448,1.363628625869751,3.9103567600250244,0.5000048875808716,5,1,1,1,1,1,0,0.0,0.42606621980667114,2,stale,0.0,6,89,46,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.09252578020095825,0.7012400031089783,0.60871422290802,0.39728814363479614,1.4877846240997314,0.8641877174377441,2,1,1,1,1,1,0,0.0,0.5054433345794678,2,stale,0.0,6,92,35,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07160723209381104,0.5225126147270203,0.45090538263320923,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.3054068386554718,2,stale,0.0,6,94,60,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.035642147064208984,0.5611439943313599,0.5255018472671509,0.633447527885437,1.8840948343276978,0.6710290312767029,2,1,1,1,1,1,0,0.0,0.3909628391265869,2,stale,0.0,6,96,42,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.016888737678527832,0.5993673801422119,0.5824786424636841,1.634539246559143,5.1270952224731445,0.3403986394405365,6,1,1,1,1,1,0,0.0,0.3808411955833435,2,stale,0.0,6,100,52,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.022369742393493652,0.738613486289978,0.7162437438964844,1.8124066591262817,6.125171184539795,0.32971301674842834,9,1,1,1,1,1,0,0.0,0.4744826555252075,2,stale,0.0,6,101,56,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.015916943550109863,0.550942599773407,0.5350256562232971,1.0850738286972046,2.95965838432312,0.4119105339050293,3,1,1,1,1,1,0,0.0,0.28737935423851013,2,stale,0.0,6,102,49,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.028751254081726074,0.5270341634750366,0.49828290939331055,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.22477132081985474,2,stale,0.0,6,103,59,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07221436500549316,0.6198427677154541,0.5476284027099609,0.8312920331954956,2.296283721923828,0.6914540529251099,3,1,1,1,1,1,0,0.0,0.24155592918395996,2,stale,0.0,6,107,52,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.0013588666915893555,0.5987837314605713,0.5974248647689819,1.9131567478179932,6.774440288543701,0.22676517069339752,8,1,1,1,1,1,0,0.0,0.3030632734298706,2,stale,0.0,6,108,50,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.11570394039154053,0.6554039716720581,0.5397000312805176,0.3024538457393646,1.353175163269043,0.9100362658500671,2,1,1,1,1,1,0,0.0,0.40199488401412964,2,stale,0.0,6,109,49,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.06012892723083496,0.6606948375701904,0.6005659103393555,0.5405020713806152,1.7168686389923096,0.7689831256866455,2,1,1,1,1,1,0,0.0,0.45281973481178284,2,stale,0.0,6,110,35,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.013804078102111816,0.6727533340454102,0.6589492559432983,1.1807687282562256,3.2568769454956055,0.4660947322845459,5,1,1,1,1,1,0,0.0,0.4948198199272156,2,stale,0.0,6,111,34,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.03403669595718384,0.5835380554199219,0.549501359462738,1.3035023212432861,3.6821701526641846,0.432158499956131,4,1,1,1,1,1,0,0.0,0.30542173981666565,2,stale,0.0,6,112,56,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.019909024238586426,0.6813631057739258,0.6614540815353394,2.0499520301818848,7.767528533935547,0.27647489309310913,11,1,1,1,1,1,0,0.0,0.35425126552581787,2,stale,0.0,6,113,47,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05647534132003784,0.6168842911720276,0.5604089498519897,0.5559318661689758,1.7435649633407593,0.7557478547096252,2,1,1,1,1,1,0,0.0,0.37364819645881653,2,stale,0.0,6,114,42,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.06007111072540283,0.643101155757904,0.5830300450325012,1.4432251453399658,4.234330177307129,0.5185090899467468,6,1,1,1,1,1,0,0.0,0.4728914499282837,2,stale,0.0,6,115,51,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.014856457710266113,0.667827308177948,0.6529708504676819,1.7732757329940796,5.890116214752197,0.36515530943870544,9,1,1,1,1,1,0,0.0,0.3844774663448334,2,stale,0.0,6,116,44,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.06432408094406128,0.7755146026611328,0.7111905217170715,1.480080246925354,4.393298149108887,0.5312788486480713,9,1,1,1,1,1,0,0.0,0.472708523273468,2,stale,0.0,6,117,56,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05067998170852661,0.5961890816688538,0.5455090999603271,0.9436641931533813,2.5693788528442383,0.6039270758628845,3,1,1,1,1,1,0,0.0,0.31638574600219727,2,stale,0.0,6,119,59,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.16355323791503906,0.6401596069335938,0.4766063690185547,-0.0,1.0,1.0,1,1,1,1,1,1,0,0.0,0.4176580011844635,2,stale,0.0,6,121,61,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.033017754554748535,0.586276113986969,0.5532583594322205,0.641472339630127,1.8992751836776733,0.6593400239944458,2,1,1,1,1,1,0,0.0,0.40105512738227844,2,stale,0.0,6,122,38,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.024391889572143555,0.5731574296951294,0.5487655401229858,0.6642611026763916,1.9430543184280396,0.6195969581604004,2,1,1,1,1,1,0,0.0,0.2972787320613861,2,stale,0.0,6,123,52,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07345259189605713,0.6218312978744507,0.5483787059783936,0.7924363613128662,2.208771228790283,0.7146205306053162,3,1,1,1,1,1,0,0.0,0.37840574979782104,2,stale,0.0,6,124,51,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05591118335723877,0.6448259353637695,0.5889147520065308,1.6013555526733398,4.959751129150391,0.5016701221466064,8,1,1,1,1,1,0,0.0,0.3952290415763855,2,stale,0.0,6,126,46,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.049964070320129395,0.6126670837402344,0.562703013420105,0.5823442935943604,1.790230393409729,0.7309173345565796,2,1,1,1,1,1,0,0.0,0.38567352294921875,2,stale,0.0,6,127,60,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.05056464672088623,0.6646313667297363,0.6140667200088501,0.8700615763664246,2.3870577812194824,0.6489769816398621,3,2,2,1,2,1,0,0.0,0.4124644100666046,2,stale,0.0,6,128,64,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.050811171531677246,0.7041077613830566,0.6532965898513794,1.6136168241500854,5.020938396453857,0.5117969512939453,10,2,2,1,2,1,0,0.0,0.49415314197540283,2,stale,0.0,6,129,86,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.04561209678649902,0.5678987503051758,0.5222866535186768,-0.0,1.0,1.0,1,2,2,1,2,1,0,0.0,0.374311625957489,2,stale,0.0,6,131,86,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.0033374428749084473,0.6433010101318359,0.6399635672569275,1.7143218517303467,5.552908420562744,0.2577129900455475,7,2,2,1,2,1,0,0.0,0.4881311357021332,2,stale,0.0,6,132,90,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.08596587181091309,0.629041314125061,0.543075442314148,0.42609232664108276,1.5312621593475342,0.8480409383773804,2,2,2,1,2,1,0,0.0,0.45738542079925537,2,stale,0.0,6,133,66,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.016575753688812256,0.5725375413894653,0.5559617877006531,0.679595947265625,1.9730803966522217,0.5821277499198914,2,2,2,1,2,1,0,0.0,0.4780769944190979,2,stale,0.0,6,135,83,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.022875547409057617,0.654880940914154,0.6320053935050964,1.5294214487075806,4.615505695343018,0.45350486040115356,8,2,2,1,2,1,0,0.0,0.44488540291786194,2,stale,0.0,6,136,74,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.138688862323761,0.7561879754066467,0.6174991130828857,0.6521207094192505,1.919607400894165,0.8451216220855713,6,2,2,1,2,1,0,0.0,0.5265467166900635,2,stale,0.0,6,137,85,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.03153127431869507,0.6928887963294983,0.6613575220108032,1.929320216178894,6.884828567504883,0.37256088852882385,13,2,2,1,2,1,0,0.0,0.4692138731479645,2,stale,0.0,6,139,75,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.02811729907989502,0.601891279220581,0.573773980140686,1.2389893531799316,3.452122926712036,0.4631519317626953,4,2,2,1,2,1,0,0.0,0.30404430627822876,2,stale,0.0,6,140,85,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07041281461715698,0.6592281460762024,0.5888153314590454,0.739035964012146,2.0939159393310547,0.737388014793396,3,2,2,1,2,1,0,0.0,0.5738506317138672,2,stale,0.0,6,142,90,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.00012886524200439453,0.5315743684768677,0.5314455032348633,1.0970027446746826,2.995175361633301,0.34705737233161926,3,2,2,1,2,1,0,0.0,0.4036155343055725,2,stale,0.0,6,145,87,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07698619365692139,0.6927080154418945,0.6157218217849731,1.0027222633361816,2.725691795349121,0.6853077411651611,5,2,2,1,2,1,0,0.0,0.5239330530166626,2,stale,0.0,6,146,89,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.049840569496154785,0.6915038228034973,0.6416632533073425,1.2742400169372559,3.5759828090667725,0.558319628238678,6,2,2,1,2,1,0,0.0,0.5741548538208008,2,stale,0.0,6,147,86,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.12520724534988403,0.7092790603637695,0.5840718150138855,0.2678094506263733,1.3070980310440063,0.9244318604469299,2,2,2,1,2,1,0,0.0,0.6249366998672485,2,stale,0.0,6,148,94,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.043122053146362305,0.6855700016021729,0.6424479484558105,0.8203434348106384,2.271279811859131,0.6535491347312927,3,2,2,1,2,1,0,0.0,0.5194404721260071,2,stale,0.0,6,150,85,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.00372922420501709,0.6137457489967346,0.6100165247917175,1.797226905822754,6.032894611358643,0.2617853879928589,7,2,2,1,2,1,0,0.0,0.4183514714241028,2,stale,0.0,6,151,95,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.055875182151794434,0.6089452505111694,0.553070068359375,0.5584290027618408,1.7479243278503418,0.7535252571105957,2,2,2,1,2,1,0,0.0,0.4919302463531494,2,stale,0.0,6,152,78,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.07104456424713135,0.643936038017273,0.5728914737701416,0.761815071105957,2.1421608924865723,0.7280611395835876,3,2,2,1,2,1,0,0.0,0.3114657402038574,2,stale,0.0,6,153,64,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.03561902046203613,0.6720904111862183,0.6364713907241821,1.4459428787231445,4.245853424072266,0.46747493743896484,7,2,2,1,2,1,0,0.0,0.41452857851982117,2,stale,0.0,6,154,70,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.3201764225959778,0.9133259057998657,0.5931494832038879,0.02399447374045849,1.0242846012115479,0.9969037175178528,4,2,2,1,2,1,0,0.0,0.7592999935150146,2,stale,0.0,6,155,89,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.007806539535522461,0.5315186977386475,0.523712158203125,0.690109372138977,1.9939335584640503,0.5389536023139954,2,2,2,1,2,1,0,0.0,0.3803463876247406,2,stale,0.0,6,157,87,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.09641927480697632,0.6063058972358704,0.509886622428894,-0.0,1.0,1.0,1,2,2,1,2,1,0,0.0,0.4538165330886841,2,stale,0.0,6,158,76,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.02215576171875,0.6407469511032104,0.6185911893844604,0.6691927909851074,1.9526604413986206,0.609001100063324,2,2,2,1,2,1,0,0.0,0.49694597721099854,2,stale,0.0,6,159,76,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.013646423816680908,0.5898554921150208,0.5762090682983398,1.719090461730957,5.579451560974121,0.28535300493240356,6,2,2,1,2,1,0,0.0,0.38822588324546814,2,stale,0.0,6,160,93,CORRECT,0,0,0,0,0,0,0.0,0.0
margin,live-delta,1,0.0,0.221717,0.598505,0.0,0.988281,0.522415,0.672415,0.06080824136734009,0.7044711709022522,0.6436629295349121,0.5375939011573792,1.7118829488754272,0.7713878750801086,2,2,2,1,2,1,0,0.0,0.5522492527961731,2,stale,0.0,6,162,94,CORRECT,0,0,0,0,0,0,0.0,0.0
